url_length,domain_length,subdomain_length,path_length,num_dots,num_hyphens,num_underscores,num_slashes,num_digits,num_special_chars,num_sensitive_words,has_@,has_https,has_ip,has_suspicious_tld,is_shortened,label
31,11,7,8,2,0,0,1,0,0,0,0,0,0,0,0,0
22,6,0,12,1,0,1,1,0,0,0,0,0,0,0,0,0
56,5,0,9,1,0,0,1,22,6,0,0,0,0,0,0,0
73,12,0,54,2,5,0,3,11,0,0,0,0,0,0,0,1
35,3,2,25,3,1,1,2,0,0,0,0,0,0,0,0,1
80,18,0,10,3,0,1,1,2,6,0,0,0,0,0,0,1
61,17,22,17,3,0,0,1,7,0,0,0,0,0,0,0,1
34,7,0,24,2,1,0,2,0,0,0,0,0,0,0,0,1
33,17,0,12,1,0,0,2,0,0,0,0,0,0,0,0,1
11,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
30,13,0,13,2,0,0,2,1,0,0,0,0,0,0,0,1
21,16,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
143,8,0,84,3,10,0,3,4,8,0,0,0,0,0,0,1
79,4,0,71,1,8,0,3,19,0,0,0,0,0,0,0,0
14,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
109,12,0,10,2,0,1,1,6,10,0,0,0,0,0,0,1
28,16,0,8,2,0,0,1,0,0,0,0,0,0,0,0,0
18,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
29,7,0,19,1,0,0,3,0,0,0,0,0,0,0,0,1
22,13,0,9,4,0,0,1,11,0,0,0,0,1,0,0,1
53,17,0,33,1,1,0,5,1,0,0,0,0,0,0,0,1
24,8,0,12,2,0,0,1,0,0,0,0,0,0,0,0,0
23,9,0,10,2,0,0,1,0,0,0,0,0,0,0,0,1
16,12,0,4,3,0,0,1,10,0,0,0,0,1,0,0,1
59,17,28,9,3,0,0,1,4,0,0,0,0,0,0,0,1
43,5,0,35,1,2,0,3,0,0,0,0,0,0,0,0,0
70,16,0,50,1,6,0,4,9,0,1,0,0,0,0,0,1
104,12,0,10,3,0,1,1,7,10,0,0,0,0,0,0,1
47,2,7,33,3,0,0,3,0,0,0,0,0,0,0,0,0
46,11,0,18,2,0,1,2,4,2,0,0,0,0,0,0,1
47,9,19,14,2,2,0,2,0,0,0,0,0,0,0,0,0
46,12,0,30,2,0,0,5,0,0,0,0,0,0,0,0,1
16,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26,13,0,7,4,0,0,1,15,0,0,0,0,1,0,0,1
37,7,4,21,2,0,2,2,0,0,0,0,0,0,0,0,0
71,17,0,50,2,2,0,5,3,0,0,0,0,0,0,0,1
110,10,0,19,4,0,0,6,4,10,2,0,1,0,0,0,1
77,8,7,26,3,0,0,3,2,5,0,0,0,0,0,0,0
34,13,0,10,2,1,0,1,1,2,0,0,0,0,0,0,1
12,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54,5,12,32,4,3,0,2,5,0,0,0,0,0,0,0,1
202,16,6,7,2,4,0,1,12,23,0,0,0,0,0,0,1
49,4,2,38,2,0,0,5,8,0,0,0,0,0,0,0,0
40,7,0,29,1,2,0,2,0,0,0,0,0,0,0,0,0
73,22,0,47,2,0,4,1,2,0,0,0,0,0,0,0,0
28,9,0,15,2,0,0,2,0,0,0,0,0,0,0,0,1
47,6,0,37,1,3,0,3,8,0,0,0,0,0,0,0,0
16,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
38,10,0,24,1,0,0,4,0,0,0,0,0,0,0,0,1
113,23,0,10,2,3,1,1,5,10,0,0,0,0,0,0,1
89,9,0,59,3,1,0,7,0,4,2,0,1,0,0,0,1
77,12,0,50,1,7,0,3,11,3,0,0,0,0,0,0,0
105,9,0,10,3,0,1,1,23,6,0,0,0,0,0,0,1
88,4,0,80,2,9,0,3,10,0,0,0,0,0,0,0,0
33,6,0,23,2,0,1,1,0,0,0,0,0,0,0,0,1
20,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17,13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
40,7,0,29,2,2,0,1,0,0,0,0,0,0,0,0,0
16,7,0,6,1,0,0,1,0,0,0,0,0,0,0,0,1
44,4,12,24,3,1,0,2,5,0,0,0,0,0,0,0,1
66,9,0,50,3,0,0,3,20,0,0,0,0,0,0,0,1
50,22,0,24,2,0,0,2,0,0,0,0,0,0,0,0,1
72,12,0,42,1,4,0,4,12,2,0,0,0,0,0,0,1
38,14,0,20,2,0,2,1,0,0,0,0,0,0,0,0,1
19,11,3,0,2,0,0,0,1,0,0,0,0,0,1,0,1
40,19,0,17,2,0,0,2,0,0,0,0,0,0,0,0,1
22,5,0,13,2,0,0,2,1,0,0,0,0,0,0,0,1
100,9,0,28,2,0,1,2,5,23,0,0,0,0,0,0,0
50,9,0,10,2,0,1,1,0,4,0,0,0,0,0,0,1
57,13,0,12,2,0,0,1,2,4,0,0,0,0,0,0,0
27,6,0,17,1,1,0,1,0,0,0,0,0,0,0,0,0
20,3,7,5,2,0,0,1,0,0,0,0,0,0,0,0,1
50,7,11,27,3,0,1,2,6,0,0,0,0,0,0,0,0
53,16,0,10,2,0,0,2,0,2,0,0,0,0,0,0,1
41,3,0,34,2,0,1,3,1,0,0,0,0,0,0,0,0
33,15,13,0,2,1,0,0,3,0,2,0,0,0,0,0,1
57,19,0,6,4,0,1,2,3,3,0,1,0,0,0,0,1
190,6,60,119,10,3,0,1,20,1,2,0,0,0,0,0,1
97,5,0,21,5,1,0,6,0,6,2,0,1,0,0,0,1
84,20,0,10,3,0,1,1,2,8,0,0,0,0,0,0,1
38,9,0,25,2,0,0,4,9,0,0,0,0,0,0,0,0
56,11,14,10,3,0,0,3,8,2,0,0,0,0,0,0,0
117,5,16,47,8,0,0,7,1,11,2,0,1,0,0,0,1
12,2,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0
42,6,0,24,2,2,0,1,1,2,0,0,0,0,0,0,1
27,8,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0
64,15,0,45,1,5,0,1,5,0,1,0,0,0,0,0,0
89,9,0,59,3,1,0,7,0,4,2,0,1,0,0,0,1
47,9,7,26,2,0,1,2,4,0,0,0,0,0,0,0,0
75,18,0,75,4,0,1,5,1,0,0,0,1,0,0,0,1
170,10,0,104,7,2,4,9,17,2,1,0,1,0,0,0,1
104,22,0,7,1,0,0,2,3,27,0,0,0,0,0,0,1
22,11,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0
64,10,0,51,1,3,0,2,2,0,0,0,0,0,0,0,1
43,8,0,8,3,0,0,4,0,1,1,0,0,0,0,0,1
12,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
62,11,0,47,1,5,0,1,4,0,0,0,0,0,0,0,0
24,13,0,11,3,0,0,2,10,0,0,0,0,1,0,0,1
25,6,0,15,2,0,0,2,0,0,0,0,0,0,0,0,1
18,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
90,3,0,17,2,1,4,3,2,8,1,0,0,0,0,0,0
28,19,0,6,1,0,0,1,0,0,0,0,1,0,0,0,1
17,10,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1
35,2,29,0,2,4,0,0,0,0,1,0,0,0,0,0,0
126,5,0,117,2,18,0,5,6,0,1,0,0,0,0,0,1
104,5,0,13,4,0,0,6,1,10,2,0,1,0,0,0,1
19,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25,14,0,11,4,0,0,1,13,0,0,0,0,1,0,0,1
45,16,0,25,1,0,0,2,0,0,0,0,0,0,0,0,1
19,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
104,12,0,10,2,0,1,1,6,10,0,0,0,0,0,0,1
109,15,0,44,5,4,1,8,0,2,2,0,1,0,0,0,1
32,9,6,12,2,0,1,1,0,0,0,0,0,0,0,0,0
82,10,30,38,7,2,0,3,2,0,0,0,0,0,0,0,1
24,9,0,11,2,0,0,1,0,0,0,0,0,0,0,0,1
237,13,0,10,2,0,1,1,32,6,0,0,0,0,0,0,1
98,6,0,19,4,1,4,5,22,10,0,0,0,0,0,0,0
51,7,0,40,1,0,0,2,19,0,0,0,0,0,0,0,1
50,12,0,34,2,0,0,3,0,0,0,0,0,0,0,0,0
22,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
44,12,0,28,1,1,0,2,0,0,0,0,0,0,0,0,0
31,8,0,19,1,0,0,3,0,0,0,0,0,0,0,0,0
47,13,0,30,2,0,0,4,0,0,0,0,0,0,0,0,1
12,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
27,8,0,15,1,0,0,1,2,0,0,0,0,0,0,0,0
41,12,0,25,2,0,1,2,0,0,0,0,0,0,0,0,0
65,13,0,49,1,0,0,3,19,0,0,0,0,0,0,0,0
32,8,2,17,2,0,0,2,0,0,0,0,0,0,0,0,0
42,19,0,10,3,0,0,1,1,2,0,0,0,0,0,0,1
258,22,0,10,2,1,1,1,36,8,0,0,0,0,0,0,1
17,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
162,8,0,150,2,22,0,4,2,0,0,0,0,0,0,0,1
246,19,0,9,1,0,200,2,2,5,0,0,0,0,0,0,1
166,7,0,155,3,5,3,13,0,2,5,0,1,0,0,0,0
40,16,7,12,3,0,0,1,0,0,0,0,0,0,0,0,1
20,6,0,11,2,0,0,1,0,0,0,0,0,0,0,0,1
16,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25,13,0,8,1,0,0,1,0,0,0,0,0,0,0,0,1
103,12,0,10,4,0,1,1,10,12,0,0,0,0,0,0,1
77,8,8,56,3,0,0,5,0,0,0,0,0,0,0,0,0
45,15,0,26,1,3,0,1,0,0,0,0,0,0,0,0,1
25,14,0,7,1,0,0,1,3,0,0,0,0,0,0,0,1
36,18,0,14,2,0,0,1,0,0,0,0,0,0,0,0,0
28,15,0,9,2,0,0,1,0,0,0,0,0,0,0,0,1
50,11,0,35,2,0,3,1,0,0,0,0,0,0,0,0,0
158,10,0,10,2,2,1,1,8,18,0,0,0,0,0,0,1
32,13,0,16,2,0,0,2,0,0,0,0,0,0,0,0,1
49,11,0,34,1,0,3,3,1,0,0,0,0,0,0,0,0
184,14,0,10,2,0,1,1,21,7,0,0,0,0,0,0,1
17,13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
30,13,0,13,2,0,0,2,0,0,0,0,0,0,0,0,1
39,6,0,29,1,1,0,3,6,0,0,0,0,0,0,0,0
19,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
75,4,11,25,4,2,0,3,4,4,0,0,0,0,0,0,0
110,5,16,20,7,1,0,5,1,11,2,0,1,0,0,0,1
32,4,0,25,2,1,0,2,0,0,0,0,0,0,0,0,1
40,13,0,24,1,1,0,3,0,0,0,0,0,0,0,0,0
20,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
118,16,0,38,3,2,0,4,29,4,0,0,0,0,0,0,1
12,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
58,6,0,48,1,5,0,2,9,0,0,0,0,0,0,0,0
20,5,0,11,2,0,0,1,1,0,0,0,0,0,0,0,1
48,7,4,32,2,0,4,2,0,0,0,0,0,0,0,0,0
28,9,0,16,1,1,0,2,0,0,0,0,0,0,0,0,1
32,4,0,24,2,0,0,2,5,1,0,0,0,0,0,0,1
21,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
69,9,0,23,2,0,0,3,7,4,0,0,0,0,0,0,0
85,8,0,70,3,12,0,2,6,0,0,0,0,0,0,0,0
65,12,0,50,1,2,0,5,19,0,0,0,0,0,0,0,0
134,19,0,10,3,5,1,1,6,10,0,0,0,0,0,0,1
53,13,0,40,3,0,0,2,30,0,0,0,0,1,0,0,1
19,7,0,8,1,0,0,1,3,0,0,0,0,0,0,1,1
51,3,2,41,2,1,4,2,0,0,0,0,0,0,0,0,0
37,5,7,21,2,1,0,3,4,0,0,0,0,0,0,0,1
47,7,4,29,4,1,0,5,0,0,0,0,0,0,0,0,1
37,20,0,13,2,0,1,1,0,0,0,0,0,0,0,0,1
88,7,0,5,5,1,0,8,2,7,1,0,0,0,0,0,0
18,13,0,5,3,0,0,1,10,0,0,0,0,1,0,0,1
11,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
67,11,0,52,2,6,0,4,6,0,0,0,0,0,0,0,0
29,9,2,13,2,0,0,3,2,1,0,0,0,0,0,0,1
26,13,0,7,4,0,0,1,15,0,0,0,0,1,0,0,1
62,15,0,43,1,0,0,3,19,0,0,0,0,0,0,0,1
55,12,0,39,1,0,0,3,4,0,0,0,0,0,0,0,1
77,8,9,52,4,5,0,3,6,0,0,0,0,0,0,0,1
31,11,0,8,2,0,0,1,2,2,0,0,0,0,0,0,1
99,13,0,82,2,7,0,3,11,0,0,0,0,0,0,0,1
69,13,0,21,2,1,0,2,11,6,0,0,0,0,0,0,1
30,19,0,7,1,0,0,1,2,0,0,0,0,0,0,0,1
64,10,0,10,2,0,1,1,3,6,0,0,0,0,0,0,1
36,16,0,16,1,0,0,2,6,0,0,0,0,0,0,0,0
1666,5,2,3,17,20,7,1,545,75,0,0,1,0,0,0,1
72,2,12,54,2,0,6,1,6,0,0,0,0,0,0,0,0
106,6,0,93,2,0,10,3,6,0,0,0,0,0,0,0,0
22,5,7,5,2,0,0,1,0,0,0,0,0,0,0,0,1
52,13,0,33,3,2,0,3,0,0,0,0,0,0,0,0,1
35,10,0,21,1,1,0,3,0,0,0,0,0,0,0,0,1
33,8,0,21,2,0,1,2,0,0,0,0,0,0,0,0,1
89,9,0,59,3,1,0,7,0,4,2,0,1,0,0,0,1
74,2,0,68,3,0,4,6,6,0,0,0,0,0,0,0,0
26,13,0,7,4,0,0,1,15,0,0,0,0,1,0,0,1
59,17,0,15,2,0,0,3,2,3,1,0,0,0,0,0,1
158,15,0,96,6,2,3,8,7,2,1,0,1,0,0,0,1
86,8,20,53,3,5,0,3,6,0,0,0,0,0,0,0,0
34,8,0,22,1,0,0,2,0,0,0,0,0,0,0,0,1
80,6,0,67,3,7,0,1,2,0,0,0,0,0,0,0,1
94,10,0,81,2,14,0,2,8,0,0,0,0,0,0,0,0
33,11,8,9,2,1,0,1,1,0,0,0,0,0,0,0,1
95,7,5,20,2,2,0,4,7,10,0,0,0,0,0,0,0
59,11,7,36,2,0,0,1,4,3,0,0,0,0,0,0,0
32,8,0,21,2,0,0,2,0,0,0,0,0,0,0,0,1
21,11,0,6,1,0,0,1,0,0,0,0,0,0,0,0,1
19,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
98,15,0,77,3,5,0,3,0,0,0,0,0,0,0,0,1
13,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
82,12,0,67,3,0,0,3,15,7,0,0,0,0,0,0,0
111,6,0,98,2,0,0,14,22,0,0,0,0,0,0,0,0
31,5,0,22,2,0,0,3,0,0,0,0,0,0,0,0,1
16,3,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0
13,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
79,19,0,56,3,3,0,6,8,0,0,0,0,0,0,0,1
91,3,8,59,2,0,2,8,22,2,0,0,0,0,0,0,0
30,8,17,0,2,2,0,0,0,0,0,0,0,0,0,0,1
31,10,0,17,2,0,0,2,4,0,0,0,0,0,0,0,1
31,19,0,9,1,0,0,1,0,0,0,0,0,0,0,0,1
18,14,0,4,3,0,0,1,11,0,0,0,0,1,0,0,1
110,11,0,84,1,8,0,5,7,2,0,0,0,0,0,0,0
158,7,7,38,5,1,4,3,34,5,3,0,0,0,0,0,1
193,18,23,1,3,3,1,3,49,23,2,0,0,0,0,0,0
26,4,0,18,2,0,0,2,0,0,0,0,0,0,0,0,1
38,6,0,28,1,1,0,3,5,0,1,0,0,0,0,0,0
46,8,0,17,3,1,0,4,0,1,1,0,1,0,0,0,1
148,9,0,28,2,0,1,2,21,30,0,0,0,0,0,0,0
47,11,0,32,3,0,0,5,1,0,3,0,0,0,0,0,0
65,9,0,52,1,1,2,4,0,0,0,0,0,0,0,0,1
73,15,0,55,2,0,0,4,18,0,1,0,0,0,0,0,1
35,31,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
67,19,0,45,3,3,1,6,0,0,0,0,0,0,0,0,1
35,6,0,22,2,2,0,2,2,0,0,0,0,0,0,0,1
84,15,0,31,2,0,0,5,12,2,0,0,0,0,0,0,1
42,4,0,28,2,0,0,3,8,2,0,0,0,0,0,0,0
23,11,0,9,1,0,0,1,5,0,0,0,0,0,0,0,1
34,7,0,23,1,1,0,2,0,0,0,0,0,0,0,0,0
55,4,0,47,2,2,0,3,0,0,0,0,0,0,0,0,0
48,12,0,33,4,0,0,5,2,0,0,0,1,0,0,0,1
72,15,0,53,1,0,0,4,17,0,1,0,0,0,0,0,1
21,3,10,4,2,0,0,1,0,0,0,0,0,0,0,0,1
49,6,7,31,3,0,1,2,1,1,0,0,0,0,0,0,0
83,15,0,10,2,0,1,1,3,10,0,0,0,0,0,0,1
36,11,0,21,1,1,0,2,0,0,0,0,0,0,0,0,0
23,13,0,6,1,0,0,1,2,0,0,0,0,0,0,0,1
18,9,0,6,1,0,0,1,0,0,0,0,1,0,0,0,1
64,20,0,40,1,1,0,6,3,1,1,0,0,0,0,0,1
49,9,0,36,1,1,0,4,2,2,0,0,0,0,0,0,0
46,8,0,17,3,1,0,4,0,1,1,0,1,0,0,0,1
234,13,11,44,7,4,1,5,10,37,0,0,0,0,0,0,1
46,9,0,33,2,1,0,2,0,0,0,0,0,0,0,0,1
31,5,5,16,2,1,0,1,0,0,0,0,0,0,0,0,0
46,7,0,35,3,0,0,2,14,2,0,0,0,0,0,0,0
33,14,0,15,1,1,0,1,0,0,1,0,0,0,0,0,0
61,12,0,45,2,1,0,6,0,0,0,0,0,0,0,0,1
14,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
28,16,0,8,2,0,0,1,2,0,0,0,0,0,0,0,1
36,5,0,27,2,0,0,3,0,1,0,0,0,0,0,0,1
23,14,0,9,3,0,0,2,13,0,0,0,0,1,0,0,1
60,5,18,33,2,2,0,1,23,0,2,0,0,0,0,0,1
60,8,0,48,2,0,2,4,0,0,0,0,0,0,0,0,0
116,13,9,85,3,8,0,5,12,0,0,0,0,0,0,0,1
35,16,14,0,2,0,0,0,0,0,2,0,0,0,0,0,0
802,6,85,22,23,1,2,10,91,8,0,0,0,0,0,0,1
85,12,0,35,3,0,0,4,12,2,0,0,0,0,0,0,1
16,8,0,5,1,1,0,1,1,0,0,0,0,0,1,0,0
26,13,0,7,4,0,0,1,15,0,0,0,0,1,0,0,1
244,8,0,23,14,0,0,3,74,26,1,0,0,0,0,0,1
56,9,16,26,2,2,0,4,12,0,0,0,0,0,0,0,0
44,2,7,18,2,0,0,2,8,2,0,0,0,0,0,0,0
61,7,0,13,4,0,0,5,1,2,0,0,0,0,0,0,0
32,9,8,10,2,0,0,1,0,0,0,0,0,0,0,0,0
76,9,0,10,2,0,1,1,4,8,0,0,0,0,0,0,1
35,14,0,17,1,0,0,2,0,0,0,0,0,0,0,0,0
44,12,0,25,2,1,0,3,0,0,0,0,0,0,0,0,1
33,2,27,0,3,3,0,0,0,0,0,0,0,0,0,0,1
254,15,0,49,5,3,1,6,26,14,0,0,1,0,0,0,1
32,6,0,19,3,0,0,2,0,0,0,0,0,0,0,0,1
56,10,21,20,3,1,0,2,0,0,0,0,0,0,0,0,0
29,6,4,14,2,0,0,2,0,0,1,0,0,0,0,0,1
33,11,5,12,3,0,0,1,0,0,0,0,0,0,0,0,1
26,13,0,7,4,0,0,1,15,0,0,0,0,1,0,0,1
17,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
56,6,0,18,3,0,0,6,3,2,0,0,0,0,0,0,1
28,7,0,15,2,0,0,2,2,0,0,0,0,0,0,0,1
122,4,4,7,7,1,0,5,8,21,1,0,0,0,0,0,0
67,10,0,15,2,0,0,2,3,4,0,0,0,0,0,0,1
21,18,0,0,1,1,0,0,4,0,1,0,0,0,0,0,1
54,17,0,33,1,0,2,2,0,0,0,0,0,0,0,0,0
46,8,0,17,3,1,0,4,0,1,1,0,1,0,0,0,1
83,13,6,59,2,6,0,4,8,0,0,0,0,0,0,0,0
14,5,0,5,1,0,0,1,1,0,0,0,0,0,0,0,1
43,32,6,0,2,2,0,0,5,0,1,0,0,0,0,0,1
45,11,0,30,1,0,0,3,0,1,0,0,0,0,0,0,0
70,6,0,58,3,5,0,3,0,0,0,0,0,0,0,0,1
14,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
166,7,0,155,3,5,3,13,0,2,5,0,1,0,0,0,0
29,11,4,9,2,0,0,1,1,0,0,0,0,0,0,0,1
26,15,0,1,1,0,0,1,3,2,0,0,0,0,0,0,1
29,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,11,0,18,2,0,0,2,0,0,0,0,0,0,0,0,1
26,6,0,16,2,1,0,1,0,0,0,0,0,0,0,0,0
48,9,0,36,1,1,0,3,0,0,0,0,0,0,0,0,1
67,22,0,38,2,0,0,5,0,0,0,0,0,0,0,0,1
85,14,0,67,1,8,0,5,6,0,0,0,0,0,0,0,0
974,5,7,20,18,3,9,7,174,66,0,0,0,0,0,0,1
108,6,3,92,3,8,0,3,21,0,1,0,0,0,0,0,1
31,3,4,19,2,1,0,2,0,0,0,0,0,0,0,0,1
73,7,0,62,2,0,1,3,4,0,0,0,0,0,0,0,0
28,6,0,19,2,0,0,2,0,0,0,0,0,0,0,0,1
49,9,0,36,2,0,0,5,0,0,0,0,0,0,0,0,0
48,18,0,26,2,1,0,3,2,0,0,0,0,0,0,0,0
24,9,0,12,2,1,1,1,0,0,0,0,0,0,0,0,1
43,18,0,21,2,1,0,3,4,0,0,0,0,0,0,0,0
67,6,0,57,2,1,0,6,0,0,0,0,0,0,0,0,1
174,24,0,66,3,1,0,8,23,6,0,1,0,0,0,0,1
21,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
92,7,0,81,1,12,1,3,10,0,0,0,0,0,0,0,0
29,11,0,14,1,0,0,1,0,0,0,0,0,0,0,0,0
68,4,12,48,3,1,0,2,23,0,0,0,0,0,0,0,1
96,6,0,18,5,1,0,10,2,4,1,0,0,0,0,0,1
115,24,0,87,1,11,0,2,0,0,0,0,0,0,0,0,0
22,8,0,10,1,0,0,2,0,0,0,0,0,0,0,0,1
115,7,0,10,4,1,3,1,5,12,0,0,0,0,0,0,1
18,9,0,6,1,0,0,1,0,0,0,0,1,0,0,0,1
36,5,9,17,2,0,1,2,0,0,0,0,0,0,0,0,0
27,9,0,15,2,1,0,1,0,0,0,0,0,0,0,0,1
101,6,0,18,5,1,0,10,2,6,1,0,0,0,0,0,1
49,6,0,12,2,0,0,1,0,6,0,0,0,0,0,0,0
105,9,0,77,2,5,0,6,4,2,0,0,0,0,0,0,1
123,25,0,95,2,8,0,4,4,0,0,0,0,0,0,0,1
49,9,0,10,2,0,1,1,0,4,0,0,0,0,0,0,1
243,13,0,10,3,0,1,1,32,8,0,0,0,0,0,0,1
82,9,0,69,2,0,1,7,6,0,0,0,0,0,0,0,0
107,8,0,37,3,5,0,8,2,4,0,0,0,0,0,0,1
83,8,22,48,3,4,0,3,6,0,0,0,0,0,0,0,0
24,8,0,13,1,1,0,2,3,0,0,0,0,0,0,0,1
32,14,0,11,3,0,0,1,0,0,0,0,0,0,0,0,1
55,7,0,44,2,0,0,5,12,0,0,0,0,0,0,0,0
8,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,5,6,34,2,0,2,2,0,0,0,0,0,0,0,0,0
33,8,0,8,3,0,0,2,2,1,0,0,0,0,0,0,1
104,5,0,13,4,0,0,6,1,10,2,0,1,0,0,0,1
22,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53,6,4,35,4,0,0,4,0,1,0,0,0,0,0,0,1
56,5,0,47,1,0,0,5,0,0,0,0,0,0,0,0,0
91,21,58,7,6,3,0,1,4,0,3,0,1,0,0,0,0
95,15,0,47,2,3,0,3,1,6,0,0,0,0,0,0,1
23,3,0,14,2,0,0,2,0,0,0,0,0,0,0,0,0
47,8,0,35,1,2,0,3,4,0,0,0,0,0,0,0,0
109,16,0,10,2,0,1,1,28,6,0,0,0,0,0,0,1
51,16,0,31,1,0,0,3,9,0,0,0,0,0,0,0,1
155,10,0,10,2,2,1,1,5,18,0,0,0,0,0,0,1
37,4,32,0,1,0,0,0,18,0,0,0,0,0,0,0,1
28,12,0,12,2,0,0,1,1,0,0,0,0,0,0,0,1
69,7,0,10,2,0,1,1,4,8,0,0,0,0,0,0,1
125,14,3,47,5,0,1,2,10,13,0,0,0,0,1,0,1
29,11,0,15,2,0,0,2,0,0,0,0,0,0,0,0,0
76,9,0,7,1,0,3,2,0,6,0,0,0,0,0,0,0
41,11,0,26,2,0,1,3,3,0,0,0,0,0,0,0,1
100,12,0,84,1,13,0,3,8,0,0,0,0,0,0,0,0
31,7,0,6,1,0,0,1,2,2,0,0,0,0,0,0,0
66,12,0,50,1,2,0,5,0,0,0,0,0,0,0,0,1
50,5,40,0,2,18,0,0,0,0,0,0,0,0,0,0,1
64,13,0,47,2,4,0,2,4,0,0,0,0,0,0,0,1
32,8,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0
26,13,0,7,4,0,0,1,15,0,0,0,0,1,0,0,1
40,10,5,20,3,0,0,2,10,0,0,0,0,0,0,0,0
67,23,0,10,2,0,0,1,8,4,0,0,0,0,0,0,0
50,6,27,11,7,1,0,1,0,0,2,0,0,0,0,0,0
55,17,0,35,1,1,1,1,7,1,0,0,1,0,0,0,1
27,14,0,7,4,0,0,1,16,0,0,0,0,1,0,0,1
19,4,0,8,2,0,0,2,1,0,0,0,1,0,0,0,1
26,8,0,14,1,0,0,1,0,1,0,0,0,0,0,0,1
63,4,0,55,2,4,0,3,0,0,0,0,0,0,0,0,0
33,8,0,22,2,0,0,2,0,0,0,0,0,0,0,0,0
50,9,0,37,2,2,0,3,4,0,0,0,0,0,0,0,0
26,7,0,16,2,0,0,2,2,0,0,0,0,0,0,0,1
138,11,0,28,3,0,0,3,14,6,0,0,0,0,0,0,1
115,13,23,72,4,0,0,1,10,0,0,0,0,0,0,0,1
26,14,0,8,1,0,0,1,0,0,0,0,0,0,0,0,1
20,4,0,13,2,0,0,1,1,0,0,0,0,0,0,0,1
29,7,6,11,2,0,0,2,0,0,0,0,0,0,0,0,0
79,17,0,58,1,1,0,4,23,0,1,0,0,0,0,0,0
43,8,9,19,5,0,0,2,3,0,0,0,0,0,0,0,1
28,9,0,15,1,0,0,2,1,0,0,0,0,0,0,0,1
51,4,6,16,3,0,1,2,8,2,0,0,0,0,0,0,0
133,29,0,17,2,2,1,2,6,10,0,0,0,0,0,0,1
27,14,0,7,4,0,0,1,16,0,0,0,0,1,0,0,1
48,14,0,20,3,0,0,3,0,2,1,0,0,0,0,0,1
80,10,0,66,1,4,2,4,8,0,0,0,0,0,0,0,0
139,8,0,1,1,0,13,1,28,14,0,0,0,0,1,0,0
52,18,0,31,2,1,0,2,7,0,0,0,0,0,0,0,1
74,5,8,56,2,7,0,1,9,0,0,0,0,0,0,0,0
55,18,0,33,2,0,0,3,1,0,0,0,0,0,0,0,1
37,11,0,22,1,0,0,2,0,0,0,0,0,0,0,0,1
143,13,0,10,2,2,1,1,11,16,0,0,0,0,0,0,1
20,9,0,7,1,0,0,1,1,0,0,0,0,0,0,0,1
142,13,0,57,1,1,0,4,20,8,2,0,0,0,0,0,1
117,5,16,47,8,0,0,7,1,11,2,0,1,0,0,0,1
541,11,0,35,3,1,0,4,131,2,0,0,1,0,0,0,1
